id,text,label,language,dataset_type,dataset,clean_text,split
7977,sɛ yɛka sɛ yɛrewe dua na ɛn nsoɛ     borɔferɛ a ɛyɛ dɛ na dua da aseɛ duatree abaastick de w he na y,positive,mixed,multilingual,asante_twi_senti,sɛ yɛka sɛ yɛrewe dua na ɛn nsoɛ borɔferɛ a ɛyɛ dɛ na dua da aseɛ duatree abaastick de w he na y,train
7845,oh chale   ff bk skills dat lol  nayorm medi wakyi lol   nayorm medi wakyi di makyi bi wai,positive,mixed,multilingual,asante_twi_senti,oh chale ff bk skills dat lol nayorm medi wakyi lol nayorm medi wakyi di makyi bi wai,train
7382,aane na correct plug no ne asem,negative,mixed,multilingual,asante_twi_senti,aane na correct plug no ne asem,train
5021,obi mp? nt?m mfa akyekyede?,positive,twi,monolingual,asante_twi_senti,obi mp? nt?m mfa akyekyede?,train
2108,ayooonanso wob tumi ab no tfa wai,positive,twi,monolingual,asante_twi_senti,ayooonanso wob tumi ab no tfa wai,train
605,mabedi wakyi wai    pearsweety medi wakyi di makyi bi wai,positive,twi,monolingual,asante_twi_senti,mabedi wakyi wai pearsweety medi wakyi di makyi bi wai,train
5020,“akoa wei paa” woatwer? “q” w? twi ??,negative,twi,monolingual,asante_twi_senti,“akoa wei paa” woatwer? “q” w? twi ??,test
4945,“kwasea mamma nt?m a nka wok?? legon”,negative,twi,monolingual,asante_twi_senti,“kwasea mamma nt?m a nka wok?? legon”,train
1624,kyer? me wo y?nko na menkyer? wo wo suban,positive,twi,monolingual,asante_twi_senti,kyer? me wo y?nko na menkyer? wo wo suban,dev
568,onyame hw? obiara so nti mede aseda ma no na wo ? “ woho te sn,positive,twi,monolingual,asante_twi_senti,onyame hw? obiara so nti mede aseda ma no na wo ? “ woho te sn,train
1221,wob? wo ho mm?den paa ?ny? kakra “  meb me ho mden kakra”,positive,twi,monolingual,asante_twi_senti,wob? wo ho mm?den paa ?ny? kakra “ meb me ho mden kakra”,train
4944,tumtum k?k?? — ?h?ne?h?,neutral,twi,monolingual,asante_twi_senti,tumtum k?k?? — ?h?ne?h?,train
8388,yaa no bi bad kindly ff back odo,positive,mixed,multilingual,asante_twi_senti,yaa no bi bad kindly ff back odo,test
1295,yooo   medi wakyi di makyi bi wai,positive,twi,monolingual,asante_twi_senti,yooo medi wakyi di makyi bi wai,train
4710,herh na s wagyimi saa ei ?????,negative,twi,monolingual,asante_twi_senti,herh na s wagyimi saa ei ?????,train
3049,aduane a y?b?ma wo bi adi no y?kae wo b? wo din w? mukase ansa,neutral,twi,monolingual,asante_twi_senti,aduane a y?b?ma wo bi adi no y?kae wo b? wo din w? mukase ansa,train
3712,de? wodua ?noara na wote?,neutral,twi,monolingual,asante_twi_senti,de? wodua ?noara na wote?,train
2017,?n?  ?p?nimma  ghana reto aba ayi aban fofor? aba a wob?to? no y? wo tumi enti k?,positive,twi,monolingual,asante_twi_senti,?n? ?p?nimma ghana reto aba ayi aban fofor? aba a wob?to? no y? wo tumi enti k?,test
5880,kwakuo mfiri wura mu mm?wansi mma ?ny? s? onipa,positive,twi,monolingual,asante_twi_senti,kwakuo mfiri wura mu mm?wansi mma ?ny? s? onipa,train
5160,onipa br?br?br? ara na ?domankoma wuo de napakan ab?fa no k? kwa,negative,twi,monolingual,asante_twi_senti,onipa br?br?br? ara na ?domankoma wuo de napakan ab?fa no k? kwa,train
6920,you barb ebi recently wey wanna rector agree make dem participate in the nsmqyou go study den pray saa,positive,ghanaian_pidgin,pidgin,asante_twi_senti,you barb ebi recently wey wanna rector agree make dem participate in the nsmqyou go study den pray saa,train
6023,lol see rashford frɛ saint wallahi,negative,ghanaian_pidgin,pidgin,asante_twi_senti,lol see rashford frɛ saint wallahi,train
4765,saa mmom,neutral,twi,monolingual,asante_twi_senti,saa mmom,train
4344,wo nyame som mpo niaboa kraman,negative,twi,monolingual,asante_twi_senti,wo nyame som mpo niaboa kraman,train
1390,ne? ade? w? no na ?die ?ny? ne? ?k?m de no,positive,twi,monolingual,asante_twi_senti,ne? ade? w? no na ?die ?ny? ne? ?k?m de no,train
8336,joined saa but i get no luck with giveaways,negative,mixed,multilingual,asante_twi_senti,joined saa but i get no luck with giveaways,train
1019,brfo aa emu din    yoo mate na de?n na woresua w? legon sukuup?n mu h?,positive,twi,monolingual,asante_twi_senti,brfo aa emu din yoo mate na de?n na woresua w? legon sukuup?n mu h?,train
1875,mmer?k?nsono resi ne tiri ase no na ?w? de? asaase reka kyer? no,positive,twi,monolingual,asante_twi_senti,mmer?k?nsono resi ne tiri ase no na ?w? de? asaase reka kyer? no,train
3241,s? seb? k?kora a ?kum nana te ase a y?mpre edwa,positive,twi,monolingual,asante_twi_senti,s? seb? k?kora a ?kum nana te ase a y?mpre edwa,train
5670,aduro biara nni h? a y?desa kwasea yare?,positive,twi,monolingual,asante_twi_senti,aduro biara nni h? a y?desa kwasea yare?,train
8,menni watm ohh naa menny saa di matm s de wop biaa sweetheart,neutral,twi,monolingual,asante_twi_senti,menni watm ohh naa menny saa di matm s de wop biaa sweetheart,train
8482,i listen space saa my ears sef dey pain me,negative,mixed,multilingual,asante_twi_senti,i listen space saa my ears sef dey pain me,train
4775,saa ayi no de memp meny kooko ne konkonte ??????????????,neutral,twi,monolingual,asante_twi_senti,saa ayi no de memp meny kooko ne konkonte ??????????????,train
503,s? wot? dwan nam na wotua ka a y?de ?fo? nam firi wo,positive,twi,monolingual,asante_twi_senti,s? wot? dwan nam na wotua ka a y?de ?fo? nam firi wo,train
9235,so he do saa he get 🤝 it oooo,neutral,mixed,multilingual,asante_twi_senti,so he do saa he get 🤝 it oooo,train
5220,yoo meda wo ase pii,positive,twi,monolingual,asante_twi_senti,yoo meda wo ase pii,train
4408,wei nso y asem wegyimi anaa,negative,twi,monolingual,asante_twi_senti,wei nso y asem wegyimi anaa,test
678,yoo ?hemaa “  medi wakyi wai”,positive,twi,monolingual,asante_twi_senti,yoo ?hemaa “ medi wakyi wai”,train
6780,kwasia me adey love boobs how😂😂eno be  wey dey love you di gyimie saa😂😂,negative,ghanaian_pidgin,pidgin,asante_twi_senti,kwasia me adey love boobs how😂😂eno be wey dey love you di gyimie saa😂😂,train
7520,just bra fie,positive,mixed,multilingual,asante_twi_senti,just bra fie,train
9273,nfanteni na wabn saa no u don’t even know the difference between a herb and drugs 🤦🏾‍♂️,negative,mixed,multilingual,asante_twi_senti,nfanteni na wabn saa no u don’t even know the difference between a herb and drugs 🤦🏾‍♂️,dev
2874,w?fa as?m weide? ?mu y? du ak?mhoma s? ?baa k?t?ku mu sika anaa ak?mhoma s? ?k?mfo? ahoma y? sr?w kyer? ase? kakra,neutral,twi,monolingual,asante_twi_senti,w?fa as?m weide? ?mu y? du ak?mhoma s? ?baa k?t?ku mu sika anaa ak?mhoma s? ?k?mfo? ahoma y? sr?w kyer? ase? kakra,train
4859,man utd akyitaani biara nni makyi ?no ara ne madwuma,neutral,twi,monolingual,asante_twi_senti,man utd akyitaani biara nni makyi ?no ara ne madwuma,train
2444,?kyena y? afe fofor?  mede ananses?m b?hy? ase? —  awirefire na ?maa kwaku ananse kaa s? ?kyiri afase? kan no w? me bl…,positive,twi,monolingual,asante_twi_senti,?kyena y? afe fofor? mede ananses?m b?hy? ase? — awirefire na ?maa kwaku ananse kaa s? ?kyiri afase? kan no w? me bl…,dev
3305,y?de ?h?ho? nso na ?kyekyere kuro,neutral,twi,monolingual,asante_twi_senti,y?de ?h?ho? nso na ?kyekyere kuro,test
3084,nti wei nka ?b?y? wo adi nanso y? yi o na y?de  asi nanan mu,neutral,twi,monolingual,asante_twi_senti,nti wei nka ?b?y? wo adi nanso y? yi o na y?de asi nanan mu,dev
837,yenni aseda   meda woase s? wodii makyi wai,positive,twi,monolingual,asante_twi_senti,yenni aseda meda woase s? wodii makyi wai,test
9040,saa na osofo t osofo maame herh osofo maame y bad kyn jay bhad,negative,mixed,multilingual,asante_twi_senti,saa na osofo t osofo maame herh osofo maame y bad kyn jay bhad,test
27,bra sua nyansa kakra wae ofui,negative,twi,monolingual,asante_twi_senti,bra sua nyansa kakra wae ofui,train
2247,aboa patuo muna wo a wonhunu,positive,twi,monolingual,asante_twi_senti,aboa patuo muna wo a wonhunu,train
5044,wo trumukwan na y?fa k? ?soroaheman mu a meduru h? a ka to mu,negative,twi,monolingual,asante_twi_senti,wo trumukwan na y?fa k? ?soroaheman mu a meduru h? a ka to mu,train
3940,ofui bi saa no,negative,twi,monolingual,asante_twi_senti,ofui bi saa no,train
9397,abi u know dada😀anaa wose womim,neutral,mixed,multilingual,asante_twi_senti,abi u know dada😀anaa wose womim,train
83,saa ppp,positive,twi,monolingual,asante_twi_senti,saa ppp,train
6465,chale ebi you anaa cos she mention some pappy ooo  sxwvdg,neutral,ghanaian_pidgin,pidgin,asante_twi_senti,chale ebi you anaa cos she mention some pappy ooo sxwvdg,dev
3549,obi b?bo wo ama woasu a ?nte s? woara woasu,neutral,twi,monolingual,asante_twi_senti,obi b?bo wo ama woasu a ?nte s? woara woasu,train
77,hmmm bra ??,neutral,twi,monolingual,asante_twi_senti,hmmm bra ??,train
4365,bibinii nso y nipa,negative,twi,monolingual,asante_twi_senti,bibinii nso y nipa,train
1045,onua mepawakyw di makyi bi,positive,twi,monolingual,asante_twi_senti,onua mepawakyw di makyi bi,test
9314,kwasia datro fofano is a defender not a striker ryt  gyimie saa,negative,mixed,multilingual,asante_twi_senti,kwasia datro fofano is a defender not a striker ryt gyimie saa,train
4184,aware? bi sei de?,negative,twi,monolingual,asante_twi_senti,aware? bi sei de?,test
4016,nti wo saa ong,neutral,twi,monolingual,asante_twi_senti,nti wo saa ong,train
1815,afe nk? mm?to y?n bio afe ses?e na nyame ahyira y? nhyinaa ma yanya yap?de? nyinaa “  afe hyia pa”,positive,twi,monolingual,asante_twi_senti,afe nk? mm?to y?n bio afe ses?e na nyame ahyira y? nhyinaa ma yanya yap?de? nyinaa “ afe hyia pa”,test
738,y?da nyame ase wow london sisiaa  onyame adaworoma ?y? “  e sn”,positive,twi,monolingual,asante_twi_senti,y?da nyame ase wow london sisiaa onyame adaworoma ?y? “ e sn”,train
6118,see the way wamuna nanim nso jon,negative,ghanaian_pidgin,pidgin,asante_twi_senti,see the way wamuna nanim nso jon,test
5525,kwasea,negative,twi,monolingual,asante_twi_senti,kwasea,train
5929,ade? a ?y? wo dea biara no ?nyera,positive,twi,monolingual,asante_twi_senti,ade? a ?y? wo dea biara no ?nyera,test
5699,wontumi mfa wo nsa b?tem nsa nkruma nkwan mma no ny? yie,neutral,twi,monolingual,asante_twi_senti,wontumi mfa wo nsa b?tem nsa nkruma nkwan mma no ny? yie,train
7880,oh saa  nyɛ me na metweeteɛ o  kayquan ka ne w twi mu   one user followed me and one,positive,mixed,multilingual,asante_twi_senti,oh saa nyɛ me na metweeteɛ o kayquan ka ne w twi mu one user followed me and one,train
3729,ata ne ata nka a ?nte s? tawia ne ata,neutral,twi,monolingual,asante_twi_senti,ata ne ata nka a ?nte s? tawia ne ata,train
567,“  medi wakyi di makyi bi wai”me di wakyi bi,positive,twi,monolingual,asante_twi_senti,“ medi wakyi di makyi bi wai”me di wakyi bi,test
9322,alpha hour na ayɛ dɛ saa no 🔥🔥😄😄😄🙏🏾🙏🏾👌🏾👌🏾👌🏾💯💯💯 alphahour february opendoor mercy,positive,mixed,multilingual,asante_twi_senti,alpha hour na ayɛ dɛ saa no 🔥🔥😄😄😄🙏🏾🙏🏾👌🏾👌🏾👌🏾💯💯💯 alphahour february opendoor mercy,train
4347,sianam wanim tantantan s kraman bin,negative,twi,monolingual,asante_twi_senti,sianam wanim tantantan s kraman bin,test
8803,is that boy from kasoa anaa,neutral,mixed,multilingual,asante_twi_senti,is that boy from kasoa anaa,test
18,bra fie,neutral,twi,monolingual,asante_twi_senti,bra fie,train
3652,at?mmuda asi awie afei na woak?fa twer? kronkron,negative,twi,monolingual,asante_twi_senti,at?mmuda asi awie afei na woak?fa twer? kronkron,train
9108,agenda saa  pathetic fans,neutral,mixed,multilingual,asante_twi_senti,agenda saa pathetic fans,test
5492,m?k? bi y?nk? no kwa,positive,twi,monolingual,asante_twi_senti,m?k? bi y?nk? no kwa,dev
4522,woho fiii????gyimie saa??,negative,twi,monolingual,asante_twi_senti,woho fiii????gyimie saa??,train
2437,?tua wo y?nko ho a ?tua dua mu,positive,twi,monolingual,asante_twi_senti,?tua wo y?nko ho a ?tua dua mu,train
1398,mframa de hoo rep? ade? a ?nya,positive,twi,monolingual,asante_twi_senti,mframa de hoo rep? ade? a ?nya,train
1983,amamer? y?ntoto nase,positive,twi,monolingual,asante_twi_senti,amamer? y?ntoto nase,train
2682,afutuo dodo? sei ?deyofo?,positive,twi,monolingual,asante_twi_senti,afutuo dodo? sei ?deyofo?,dev
3901,mepa q se enamoró,neutral,twi,monolingual,asante_twi_senti,mepa q se enamoró,train
5212,osuo ret? na woante a ade? kyee? a ?fam af? no woanhunu,positive,twi,monolingual,asante_twi_senti,osuo ret? na woante a ade? kyee? a ?fam af? no woanhunu,dev
2022,obia tn ne yariba na onya nano edur    de? ?w? aka no suro sonsono,positive,twi,monolingual,asante_twi_senti,obia tn ne yariba na onya nano edur de? ?w? aka no suro sonsono,test
756,mmo ne y? “ may lol,positive,twi,monolingual,asante_twi_senti,mmo ne y? “ may lol,train
2582,akyekyere pintin ne nua ne akyekyere t?,positive,twi,monolingual,asante_twi_senti,akyekyere pintin ne nua ne akyekyere t?,train
1312,ade? rekye a ade? resa yi na mmere a na ?rek? no,positive,twi,monolingual,asante_twi_senti,ade? rekye a ade? resa yi na mmere a na ?rek? no,train
2484,obi de? aba no na obi nso de? nam kwan so,positive,twi,monolingual,asante_twi_senti,obi de? aba no na obi nso de? nam kwan so,test
2986,wotwa asuo wie a wose ?denky?m ano p?  siampca,positive,twi,monolingual,asante_twi_senti,wotwa asuo wie a wose ?denky?m ano p? siampca,train
2941,y?anyae ab? twa a y?b?hunu ak?kono nkas??,neutral,twi,monolingual,asante_twi_senti,y?anyae ab? twa a y?b?hunu ak?kono nkas??,train
6214,you go do saa then the thing go tear ein eye top …first time proper come your life inside see what you dey do,negative,ghanaian_pidgin,pidgin,asante_twi_senti,you go do saa then the thing go tear ein eye top …first time proper come your life inside see what you dey do,train
2793,nsamanfo? se w?nom p? dodo? na ?nny? ateasefo?,positive,twi,monolingual,asante_twi_senti,nsamanfo? se w?nom p? dodo? na ?nny? ateasefo?,train
755,twi kasa no ?y? na ?y? ahomka ?ny? saa “  hahaaahaha”,positive,twi,monolingual,asante_twi_senti,twi kasa no ?y? na ?y? ahomka ?ny? saa “ hahaaahaha”,train
3200,aduro b?gye wo a atere ma,positive,twi,monolingual,asante_twi_senti,aduro b?gye wo a atere ma,train
1717,?baatan mm? dua,positive,twi,monolingual,asante_twi_senti,?baatan mm? dua,train
8939,na let’s go let’s go no nso fri he🤣,neutral,mixed,multilingual,asante_twi_senti,na let’s go let’s go no nso fri he🤣,train
874,adwera nsuo wo ne nkwansuo nsuo kr?gyenn a wohuru nso wonhye,positive,twi,monolingual,asante_twi_senti,adwera nsuo wo ne nkwansuo nsuo kr?gyenn a wohuru nso wonhye,train
9,aane boss ??,neutral,twi,monolingual,asante_twi_senti,aane boss ??,train
4192,nana fynnwope me anaa,neutral,twi,monolingual,asante_twi_senti,nana fynnwope me anaa,train
6255,chairman  toast me plus momo giveaway saa,negative,ghanaian_pidgin,pidgin,asante_twi_senti,chairman toast me plus momo giveaway saa,train
3208,obi nso dae? nk? baabi a y?b?ku no,negative,twi,monolingual,asante_twi_senti,obi nso dae? nk? baabi a y?b?ku no,train
2403,wokuta otuo a womfa abaa,positive,twi,monolingual,asante_twi_senti,wokuta otuo a womfa abaa,test
7991,deɛ wawe kɔtɔ ka sɛ ɔbɛwe koraa a yɛnnye no akyinne koraa  calabash,positive,mixed,multilingual,asante_twi_senti,deɛ wawe kɔtɔ ka sɛ ɔbɛwe koraa a yɛnnye no akyinne koraa calabash,train
5453,“a ap?nkye yi paa ?ny? s? mawuo a nka m?twa wo mmaa pa ara m?b? wo ?bo? ama woawu”,positive,twi,monolingual,asante_twi_senti,“a ap?nkye yi paa ?ny? s? mawuo a nka m?twa wo mmaa pa ara m?b? wo ?bo? ama woawu”,test
6858,i drop saa i tire sef,negative,ghanaian_pidgin,pidgin,asante_twi_senti,i drop saa i tire sef,train
3557,a ?kyeredaako mpanin san kaa bio s? ?ba nyansafo? na y?bu no b? enti ?nni s? anka mebu wo b? ?w…,negative,twi,monolingual,asante_twi_senti,a ?kyeredaako mpanin san kaa bio s? ?ba nyansafo? na y?bu no b? enti ?nni s? anka mebu wo b? ?w…,dev
1147,y?nhy? tawa ?nsoa atuduro,positive,twi,monolingual,asante_twi_senti,y?nhy? tawa ?nsoa atuduro,train
3024,?baa a ?rep? aware? agyae no ?tu bankye a ?nnua fofor? efiris? ?nim s? afe a ?b?ba no ?mma aware? no ase bio,negative,twi,monolingual,asante_twi_senti,?baa a ?rep? aware? agyae no ?tu bankye a ?nnua fofor? efiris? ?nim s? afe a ?b?ba no ?mma aware? no ase bio,train
1785,ne ntaban “ wob hu ne nwia  ?ber? te s? anoma ?tu a worenhu no bio”,positive,twi,monolingual,asante_twi_senti,ne ntaban “ wob hu ne nwia ?ber? te s? anoma ?tu a worenhu no bio”,train
4509,masa borcde na wo wi no raw saa,negative,twi,monolingual,asante_twi_senti,masa borcde na wo wi no raw saa,test
7410,ah bra why,neutral,mixed,multilingual,asante_twi_senti,ah bra why,train
4310,ah wa b dam anaa,negative,twi,monolingual,asante_twi_senti,ah wa b dam anaa,dev
7416,wode maya wheres the video linki wanted to watch🤔  s,positive,mixed,multilingual,asante_twi_senti,wode maya wheres the video linki wanted to watch🤔 s,train
2492,?sefo? anhunu se a ?tiefo? anhunu tie,positive,twi,monolingual,asante_twi_senti,?sefo? anhunu se a ?tiefo? anhunu tie,dev
5084,mepa ky?w fee,positive,twi,monolingual,asante_twi_senti,mepa ky?w fee,train
510,hahaaa yoo mate  medi wakyi di makyi bi wai,positive,twi,monolingual,asante_twi_senti,hahaaa yoo mate medi wakyi di makyi bi wai,train
110,oh afia meny saa??,neutral,twi,monolingual,asante_twi_senti,oh afia meny saa??,dev
4217,wob noa anaa ??,neutral,twi,monolingual,asante_twi_senti,wob noa anaa ??,train
2507,hhwwny fufuo   ?kwaduo se woammr? na wodidi a ?nny? d?,positive,twi,monolingual,asante_twi_senti,hhwwny fufuo ?kwaduo se woammr? na wodidi a ?nny? d?,train
